0.000000;0.000000
0.000038;0.006160
0.000152;0.012319
0.000341;0.018476
0.000607;0.024630
0.000948;0.030780
0.001365;0.036926
0.001858;0.043066
0.002427;0.049200
0.003070;0.055326
0.003790;0.061444
0.004584;0.067553
0.005454;0.073651
0.006399;0.079738
0.007419;0.085813
0.008513;0.091875
0.009683;0.097923
0.010926;0.103956
0.012244;0.109973
0.013636;0.115974
0.015102;0.121957
0.016641;0.127921
0.018253;0.133866
0.019939;0.139791
0.021698;0.145695
0.023529;0.151576
0.025433;0.157435
0.027408;0.163269
0.029455;0.169079
0.031574;0.174863
0.033764;0.180621
0.036024;0.186351
0.038355;0.192053
0.040756;0.197726
0.043227;0.203368
0.045767;0.208980
0.048376;0.214560
0.051054;0.220108
0.053800;0.225622
0.056613;0.231102
0.059494;0.236547
0.062441;0.241956
0.065456;0.247328
0.068535;0.252663
0.071681;0.257959
0.074891;0.263216
0.078166;0.268433
0.081505;0.273610
0.084908;0.278745
0.088374;0.283837
0.091902;0.288887
0.095491;0.293893
0.099143;0.298854
0.102855;0.303769
0.106628;0.308639
0.110460;0.313462
0.114351;0.318237
0.118301;0.322964
0.122309;0.327642
0.126374;0.332270
0.130496;0.336848
0.134673;0.341374
0.138907;0.345849
0.143195;0.350271
0.147537;0.354641
0.151933;0.358956
0.156382;0.363217
0.160882;0.367422
0.165435;0.371572
0.170038;0.375666
0.174691;0.379702
0.179393;0.383681
0.184145;0.387602
0.188944;0.391464
0.193790;0.395266
0.198683;0.399009
0.203621;0.402690
0.208605;0.406311
0.213632;0.409870
0.218704;0.413367
0.223818;0.416801
0.228973;0.420172
0.234170;0.423479
0.239408;0.426722
0.244684;0.429900
0.250000;0.433013
0.255354;0.436060
0.260744;0.439041
0.266171;0.441955
0.271634;0.444802
0.277131;0.447582
0.282662;0.450293
0.288226;0.452937
0.293822;0.455511
0.299449;0.458017
0.305107;0.460453
0.310794;0.462819
0.316511;0.465115
0.322255;0.467340
0.328026;0.469494
0.333823;0.471577
0.339645;0.473589
0.345492;0.475528
0.351362;0.477396
0.357254;0.479191
0.363169;0.480913
0.369104;0.482562
0.375059;0.484138
0.381032;0.485641
0.387024;0.487069
0.393033;0.488424
0.399059;0.489705
0.405099;0.490911
0.411155;0.492043
0.417223;0.493100
0.423304;0.494083
0.429397;0.494990
0.435500;0.495822
0.441614;0.496579
0.447736;0.497261
0.453866;0.497867
0.460003;0.498398
0.466146;0.498853
0.472294;0.499232
0.478447;0.499535
0.484602;0.499763
0.490761;0.499915
0.496920;0.499991
0.503080;0.500009
0.509239;0.500085
0.515397;0.500237
0.521553;0.500465
0.527706;0.500768
0.533854;0.501147
0.539997;0.501602
0.546134;0.502133
0.552264;0.502739
0.558386;0.503421
0.564500;0.504178
0.570603;0.505010
0.576696;0.505917
0.582777;0.506900
0.588845;0.507957
0.594901;0.509089
0.600941;0.510295
0.606967;0.511576
0.612976;0.512931
0.618968;0.514359
0.624941;0.515862
0.630896;0.517438
0.636831;0.519087
0.642746;0.520809
0.648638;0.522604
0.654508;0.524472
0.660355;0.526411
0.666177;0.528423
0.671974;0.530506
0.677745;0.532660
0.683489;0.534885
0.689205;0.537181
0.694893;0.539547
0.700551;0.541983
0.706178;0.544489
0.711774;0.547063
0.717338;0.549707
0.722869;0.552418
0.728366;0.555198
0.733829;0.558045
0.739256;0.560959
0.744646;0.563940
0.750000;0.566987
0.755316;0.570100
0.760592;0.573278
0.765830;0.576521
0.771027;0.579828
0.776182;0.583199
0.781296;0.586633
0.786368;0.590130
0.791395;0.593689
0.796379;0.597310
0.801317;0.600991
0.806210;0.604734
0.811056;0.608536
0.815856;0.612398
0.820607;0.616319
0.825309;0.620298
0.829962;0.624334
0.834565;0.628428
0.839118;0.632577
0.843618;0.636783
0.848067;0.641044
0.852463;0.645359
0.856805;0.649728
0.861093;0.654151
0.865327;0.658626
0.869504;0.663152
0.873626;0.667730
0.877691;0.672358
0.881699;0.677036
0.885649;0.681763
0.889540;0.686538
0.893372;0.691361
0.897145;0.696231
0.900857;0.701146
0.904509;0.706107
0.908098;0.711113
0.911627;0.716163
0.915092;0.721255
0.918495;0.726390
0.921834;0.731567
0.925109;0.736784
0.928319;0.742041
0.931465;0.747337
0.934544;0.752672
0.937558;0.758044
0.940506;0.763453
0.943387;0.768898
0.946200;0.774378
0.948946;0.779892
0.951624;0.785440
0.954233;0.791020
0.956773;0.796632
0.959243;0.802274
0.961645;0.807947
0.963976;0.813649
0.966236;0.819379
0.968426;0.825137
0.970545;0.830921
0.972592;0.836731
0.974567;0.842565
0.976471;0.848424
0.978302;0.854305
0.980061;0.860209
0.981747;0.866134
0.983359;0.872079
0.984898;0.878043
0.986364;0.884026
0.987756;0.890027
0.989074;0.896044
0.990317;0.902077
0.991487;0.908125
0.992581;0.914187
0.993601;0.920262
0.994546;0.926349
0.995416;0.932447
0.996210;0.938556
0.996930;0.944674
0.997573;0.950800
0.998142;0.956934
0.998635;0.963074
0.999052;0.969220
0.999393;0.975370
0.999659;0.981524
0.999848;0.987681
0.999962;0.993840
1.000000;1.000000
