0.000000;0.000000
0.004842;0.003083
0.009684;0.006165
0.014526;0.009249
0.019367;0.012332
0.024207;0.015417
0.029048;0.018503
0.033887;0.021590
0.038725;0.024678
0.043562;0.027768
0.048398;0.030860
0.053233;0.033954
0.058067;0.037050
0.062898;0.040149
0.067728;0.043250
0.072556;0.046354
0.077382;0.049462
0.082206;0.052573
0.087028;0.055687
0.091847;0.058806
0.096663;0.061928
0.101477;0.065054
0.106288;0.068185
0.111096;0.071321
0.115900;0.074462
0.120701;0.077608
0.125499;0.080759
0.130293;0.083916
0.135083;0.087079
0.139869;0.090248
0.144651;0.093423
0.149428;0.096605
0.154200;0.099794
0.158968;0.102990
0.163731;0.106193
0.168489;0.109405
0.173241;0.112624
0.177988;0.115851
0.182729;0.119087
0.187463;0.122332
0.192192;0.125586
0.196914;0.128849
0.201629;0.132123
0.206338;0.135406
0.211039;0.138699
0.215733;0.142003
0.220418;0.145318
0.225096;0.148645
0.229766;0.151983
0.234427;0.155333
0.239079;0.158695
0.243722;0.162070
0.248355;0.165459
0.252978;0.168860
0.257591;0.172276
0.262194;0.175706
0.266786;0.179150
0.271366;0.182610
0.275934;0.186085
0.280491;0.189576
0.285034;0.193083
0.289565;0.196608
0.294082;0.200149
0.298585;0.203709
0.303074;0.207286
0.307548;0.210882
0.312006;0.214498
0.316448;0.218134
0.320873;0.221789
0.325281;0.225466
0.329670;0.229165
0.334041;0.232885
0.338393;0.236628
0.342725;0.240394
0.347035;0.244184
0.351324;0.247999
0.355590;0.251839
0.359833;0.255705
0.364052;0.259598
0.368245;0.263518
0.372411;0.267466
0.376550;0.271443
0.380661;0.275449
0.384741;0.279486
0.388791;0.283554
0.392808;0.287654
0.396791;0.291787
0.400740;0.295953
0.404651;0.300154
0.408524;0.304391
0.412357;0.308663
0.416148;0.312973
0.419895;0.317322
0.423596;0.321709
0.427250;0.326136
0.430853;0.330604
0.434404;0.335113
0.437900;0.339666
0.441339;0.344262
0.444718;0.348902
0.448033;0.353587
0.451283;0.358319
0.454463;0.363097
0.457572;0.367922
0.460604;0.372796
0.463557;0.377718
0.466427;0.382689
0.469209;0.387709
0.471901;0.392779
0.474498;0.397898
0.476995;0.403066
0.479388;0.408284
0.481672;0.413549
0.483844;0.418862
0.485898;0.424222
0.487830;0.429627
0.489635;0.435076
0.491309;0.440566
0.492848;0.446096
0.494246;0.451663
0.495500;0.457264
0.496607;0.462896
0.497562;0.468556
0.498363;0.474239
0.499008;0.479943
0.499493;0.485662
0.499817;0.491393
0.499978;0.497130
0.500022;0.502870
0.500183;0.508607
0.500507;0.514338
0.500992;0.520057
0.501637;0.525761
0.502438;0.531444
0.503393;0.537104
0.504500;0.542736
0.505754;0.548337
0.507152;0.553904
0.508691;0.559434
0.510365;0.564924
0.512170;0.570373
0.514102;0.575778
0.516156;0.581138
0.518328;0.586451
0.520612;0.591716
0.523005;0.596934
0.525502;0.602102
0.528099;0.607221
0.530791;0.612291
0.533573;0.617311
0.536443;0.622282
0.539396;0.627204
0.542428;0.632078
0.545537;0.636903
0.548717;0.641681
0.551967;0.646413
0.555282;0.651098
0.558661;0.655738
0.562100;0.660334
0.565596;0.664887
0.569147;0.669396
0.572750;0.673864
0.576404;0.678291
0.580105;0.682678
0.583852;0.687027
0.587643;0.691337
0.591476;0.695609
0.595349;0.699846
0.599260;0.704047
0.603209;0.708213
0.607192;0.712346
0.611209;0.716446
0.615259;0.720514
0.619339;0.724551
0.623450;0.728557
0.627589;0.732534
0.631755;0.736482
0.635948;0.740402
0.640167;0.744295
0.644410;0.748161
0.648676;0.752001
0.652965;0.755816
0.657275;0.759606
0.661607;0.763372
0.665959;0.767115
0.670330;0.770835
0.674719;0.774534
0.679127;0.778211
0.683552;0.781866
0.687994;0.785502
0.692452;0.789118
0.696926;0.792714
0.701415;0.796291
0.705918;0.799851
0.710435;0.803392
0.714966;0.806917
0.719509;0.810424
0.724066;0.813915
0.728634;0.817390
0.733214;0.820850
0.737806;0.824294
0.742409;0.827724
0.747022;0.831140
0.751645;0.834541
0.756278;0.837930
0.760921;0.841305
0.765573;0.844667
0.770234;0.848017
0.774904;0.851355
0.779582;0.854682
0.784267;0.857997
0.788961;0.861301
0.793662;0.864594
0.798371;0.867877
0.803086;0.871151
0.807808;0.874414
0.812537;0.877668
0.817271;0.880913
0.822012;0.884149
0.826759;0.887376
0.831511;0.890595
0.836269;0.893807
0.841032;0.897010
0.845800;0.900206
0.850572;0.903395
0.855349;0.906577
0.860131;0.909752
0.864917;0.912921
0.869707;0.916084
0.874501;0.919241
0.879299;0.922392
0.884100;0.925538
0.888904;0.928679
0.893712;0.931815
0.898523;0.934946
0.903337;0.938072
0.908153;0.941194
0.912972;0.944313
0.917794;0.947427
0.922618;0.950538
0.927444;0.953646
0.932272;0.956750
0.937102;0.959851
0.941933;0.962950
0.946767;0.966046
0.951602;0.969140
0.956438;0.972232
0.961275;0.975322
0.966113;0.978410
0.970952;0.981497
0.975793;0.984583
0.980633;0.987668
0.985474;0.990751
0.990316;0.993835
0.995158;0.996917
1.000000;1.000000
